User ID,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5
1569,sigiriya,ancient city polonnaruwa,buddhist temple vehera velgam,ambalangoda,arches bridge nine
1570,haputale,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls
1571,trincomalee,hikkaduwa,forest kanneliya national rain reserve,botanical gardens seethawaka wet zone,botanical garden hakgala
1572,hikkaduwa,jaffna library public,art gallery national of,gangaramaya temple,hot madunagala spring water
1573,jaffna library public,folk martin museum wickramasinghe,club colombo golf royal,club eliya golf nuwara,beach hikkaduwa
1574,eliya nuwara,national park yala,sigiriya,national park wilpattu,minneriya national park
1575,anuradhapura,kitulgala,beach jungle,park viharamahadevi,polonnaruwa
1576,city colombo port,harbour trincomalee,beach hikkaduwa,leisure world,fortress rock yapahuwa
1577,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls,bopath falls
1578,sigiriya,anuradhapura,mihintale,knuckles,bodhi jaya maha sri
1579,national park yala,forest kanneliya national rain reserve,beach mirissa,island pigeon,elephant home transit
1580,horton national park plains,island pigeon,forest reserve sinharaja,arches bridge nine,beach hikkaduwa
1581,island pigeon,kitulgala,kandy museum national,galle museum national,ahungalla
1582,beach unawatuna,beach nilaveli,beach hikkaduwa,art gallery national of,gangaramaya temple
1583,beach mirissa,beach jungle,arugam bay beach,park viharamahadevi,beach uppuveli
1584,jaffna library public,folk martin museum wickramasinghe,galle lighthouse,pidurangala rock,pinnawala
1585,mihintale,and cave dambulla golden royal temple temple,adams pada peak sri,lanka planetarium sri,bodhi jaya maha sri
1586,hot madunagala spring water,hot maha oya springs water,beach nilaveli,beach uppuveli,beach tangalle
1587,haputale,forest kanneliya national rain reserve,national park udawalawe,botanical gardens seethawaka wet zone,botanical garden hakgala
1588,sigiriya,anuradhapura,polonnaruwa,buddhist temple vehera velgam,arches bridge nine
1589,city colombo port,leisure world,bay pearl,ahungalla,kalpitiya lagoon
1590,lagoon negombo,lanka planetarium sri,ritigala,polonnaruwa,pinnawala
1591,national park yala,kitulgala,galle lighthouse,pidurangala rock,ahungalla
1592,art gallery national of,gangaramaya temple,arts centre nelung,jaffna library public,bodhi jaya maha sri
1593,beach mirissa,hikkaduwa,knuckles,beach rekawa,belihuloya
1594,hot madunagala spring water,hot maha oya springs water,galle lighthouse,pidurangala rock,polonnaruwa
1595,trincomalee,lagoon negombo,sigiriya,kalpitiya,buddhist temple vehera velgam
1596,leisure world,forest kanneliya national rain reserve,national park udawalawe,bay pearl,elephant home transit
1597,beach mirissa,sigiriya,unawatuna,galle,buddhist temple vehera velgam
1598,sigiriya,adams pada peak sri,bodhi jaya maha sri,eliya seetha,dewalaya kataragama maha ruhunu
1599,trincomalee,kitulgala,leisure world,bay pearl,ahungalla
1600,sigiriya,eliya nuwara,buddhist temple vehera velgam,arches bridge nine,dambulla
1601,kalpitiya,beach hikkaduwa,fortress rock yapahuwa,national park wasgamuwa,lagoon negombo
1602,dalada maligawa sri,anuradhapura,polonnaruwa,eliya seetha,dewalaya kataragama maha ruhunu
1603,galle,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls
1604,knuckles,dalada maligawa sri,mihintale,ella surathali,fortress rock yapahuwa
1605,sigiriya,anuradhapura,polonnaruwa,buddhist temple vehera velgam,arches bridge nine
1606,trincomalee,hikkaduwa,kalpitiya,centre city kandy,city colombo tour
1607,dutch fort galle,galle,mihintale,and cave dambulla golden royal temple temple,adams pada peak sri
1608,dalada maligawa sri,eliya nuwara,eliya seetha,dewalaya kataragama maha ruhunu,adams pada peak sri
1609,negombo,and cave dambulla golden royal temple temple,buddhist temple vehera velgam,sigiriya,ambalangoda
1610,city colombo port,mihintale,arts centre nelung,art centre lionel wendt,nelum pokuna theatre
1611,dutch fort galle,trincomalee,anuradhapura,and cave dambulla golden royal temple temple,adams pada peak sri
1612,beach mirissa,beach nilaveli,beach jungle,beach uppuveli,beach tangalle
1613,adams pada peak sri,forest reserve sinharaja,forest kanneliya national rain reserve,ambalangoda,eliya seetha
1614,sigiriya,and cave dambulla golden royal temple temple,buddhist temple vehera velgam,arches bridge nine,national park udawalawe
1615,hot madunagala spring water,ancient city polonnaruwa,hot maha oya springs water,galle,unawatuna
1616,galle,leisure world,jaffna library public,arts centre nelung,bay pearl
1617,colombo,haputale,kandy,ambalangoda,devasthanam kandaswamy nallur
1618,anuradhapura,lanka planetarium sri,polonnaruwa,ritigala,beach hikkaduwa
1619,galle,dambulla,kandalama,unawatuna,haputale
1620,dutch fort galle,sigiriya,island pigeon,club colombo golf royal,club eliya golf nuwara
1621,beach mirissa,beach jungle,park viharamahadevi,arugam bay beach,beach hikkaduwa
1622,colombo,galle,jaffna library public,art gallery national of,gangaramaya temple
1623,beach mirissa,lagoon negombo,city colombo port,botanical gardens seethawaka wet zone,botanical garden hakgala
1624,haputale,arts centre nelung,art gallery national of,gangaramaya temple,ambalangoda
1625,leisure world,lanka planetarium sri,bay pearl,ritigala,pinnawala
1626,city colombo port,adams pada peak sri,national park yala,national park udawalawe,elephant home transit
1627,island pigeon,forest reserve sinharaja,knuckles,arches bridge nine,national park yala
1628,city colombo port,national park yala,ella surathali,fortress rock yapahuwa,arches bridge nine
1629,trincomalee,hikkaduwa,beach rekawa,eliya seetha,beach unawatuna
1630,city colombo port,kandy museum national,galle museum national,colombo museum national,dutch museum
1631,hot madunagala spring water,hot maha oya springs water,kandy,ambalangoda,devasthanam kandaswamy nallur
1632,and cave dambulla golden royal temple temple,sigiriya,buddhist temple vehera velgam,dewalaya kataragama maha ruhunu,bodhi jaya maha sri
1633,beach mirissa,hikkaduwa,knuckles,beach rekawa,belihuloya
1634,island pigeon,eliya nuwara,kitulgala,ahungalla,kalpitiya lagoon
1635,dutch fort galle,beach nilaveli,beach jungle,beach tangalle,beach uppuveli
1636,kandy,beach mirissa,eliya nuwara,harbour trincomalee,devasthanam kandaswamy nallur
1637,trincomalee,island pigeon,ella ravan waterfall,diyaluma falls,bambarakiri ella
1638,haputale,galle,unawatuna,knuckles,national park yala
1639,beach mirissa,harbour trincomalee,art centre lionel wendt,nelum pokuna theatre,arts centre nelung
1640,national park yala,sigiriya,dutch fort galle,galle,arches bridge nine
1641,forest reserve sinharaja,national park yala,horton national park plains,arches bridge nine,bundala national park
1642,trincomalee,negombo,arugam bay beach,beach unawatuna,ambalangoda
1643,club colombo golf royal,club eliya golf nuwara,arts centre nelung,art centre lionel wendt,nelum pokuna theatre
1644,knuckles,national park yala,anuradhapura,national park wilpattu,minneriya national park
1645,kandy,hot madunagala spring water,hot maha oya springs water,ambalangoda,devasthanam kandaswamy nallur
1646,lanka planetarium sri,kitulgala,ritigala,ambalangoda,lagoon negombo
1647,negombo,trincomalee,and cave dambulla golden royal temple temple,sigiriya,buddhist temple vehera velgam
1648,adams pada peak sri,kandy,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone
1649,kitulgala,ahungalla,kalpitiya lagoon,bolgoda lake,ritigala
1650,galle,kandy,devasthanam kandaswamy nallur,unawatuna,beach mirissa
1651,dalada maligawa sri,ella surathali,fortress rock yapahuwa,adams pada peak sri,eliya seetha
1652,eliya nuwara,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls
1653,sigiriya,ella ravan waterfall,diyaluma falls,bambarakiri ella,bambarakanda falls
1654,hikkaduwa,dambulla,kandalama,beach rekawa,island pigeon
1655,island pigeon,anuradhapura,kitulgala,polonnaruwa,ahungalla
1656,national park yala,forest kanneliya national rain reserve,beach mirissa,galle,hot madunagala spring water
1657,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,leisure world,bay pearl
1658,dutch fort galle,sigiriya,trincomalee,ancient city polonnaruwa,eliya seetha
1659,anuradhapura,lanka planetarium sri,ella surathali,fortress rock yapahuwa,polonnaruwa
1660,forest kanneliya national rain reserve,knuckles,forest reserve sinharaja,dambulla,jaffna library public
1661,horton national park plains,dalada maligawa sri,adams pada peak sri,eliya seetha,dewalaya kataragama maha ruhunu
1662,and cave dambulla golden royal temple temple,ancient city polonnaruwa,anuradhapura,buddhist temple vehera velgam,polonnaruwa
1663,adams pada peak sri,national park udawalawe,national park wilpattu,centre city kandy,city colombo tour
1664,mihintale,beach hikkaduwa,arugam bay beach,galle lighthouse,tangalle
1665,negombo,national park yala,national park wilpattu,minneriya national park,national park wasgamuwa
1666,arugam bay beach,eco elephant hurulu park safari wild,angammedilla national park,chariot path,maha single swarnagiri temple tree viharaya
1667,horton national park plains,forest reserve sinharaja,lanka planetarium sri,arches bridge nine,bundala national park
1668,leisure world,bay pearl,galle lighthouse,pidurangala rock,pinnawala
1669,hikkaduwa,city colombo port,lanka planetarium sri,beach rekawa,ahungalla
1670,haputale,kandy museum national,galle museum national,colombo museum national,dutch museum
1671,eliya nuwara,dutch fort galle,ancient city polonnaruwa,kandy,anuradhapura
1672,national park yala,hot madunagala spring water,hot maha oya springs water,arches bridge nine,forest reserve sinharaja
1673,hikkaduwa,island pigeon,and cave dambulla golden royal temple temple,adams pada peak sri,beach rekawa
1674,anuradhapura,centre city kandy,kandy museum national,city colombo tour,galle museum national
1675,kandy,harbour trincomalee,devasthanam kandaswamy nallur,leisure world,bay pearl
1676,forest kanneliya national rain reserve,knuckles,horton national park plains,forest reserve sinharaja,arches bridge nine
1677,national park yala,national park udawalawe,elephant home transit,elephant orphanage pinnawala,belihuloya
1678,beach mirissa,colombo,sigiriya,buddhist temple vehera velgam,arches bridge nine
1679,beach mirissa,city colombo port,kandy,kitulgala,ahungalla
1680,galle lighthouse,colombo,galle,pidurangala rock,polonnaruwa
1681,beach mirissa,trincomalee,dalada maligawa sri,beach nilaveli,eliya seetha
1682,jaffna library public,folk martin museum wickramasinghe,ella ravan waterfall,diyaluma falls,bambarakiri ella
1683,national park wilpattu,minneriya national park,forest kanneliya national rain reserve,kumana national park,national park wasgamuwa
1684,trincomalee,eliya seetha,arugam bay beach,dewalaya kataragama maha ruhunu,beach unawatuna
1685,ancient city polonnaruwa,sigiriya,knuckles,belihuloya,meemure
1686,arts centre nelung,art centre lionel wendt,nelum pokuna theatre,art gallery national of,gangaramaya temple
1687,national park yala,national park udawalawe,elephant home transit,elephant orphanage pinnawala,belihuloya
1688,sigiriya,leisure world,beach hikkaduwa,bay pearl,arugam bay beach
1689,forest kanneliya national rain reserve,dalada maligawa sri,anuradhapura,national park udawalawe,elephant home transit
1690,leisure world,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,bay pearl
1691,sigiriya,dalada maligawa sri,galle,unawatuna,eliya seetha
1692,eliya nuwara,haputale,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone
1693,sigiriya,ella ravan waterfall,diyaluma falls,bambarakiri ella,falls laxapana
1694,mihintale,haputale,dambulla,kandalama,bodhi jaya maha sri
1695,national park wilpattu,minneriya national park,dambulla,kandalama,national park wasgamuwa
1696,haputale,anuradhapura,ambalangoda,polonnaruwa,kandy
1697,trincomalee,forest kanneliya national rain reserve,beach unawatuna,beach nilaveli,beach hikkaduwa
1698,anuradhapura,jaffna library public,city colombo tour,centre city kandy,folk martin museum wickramasinghe
1699,dalada maligawa sri,galle lighthouse,pidurangala rock,art centre lionel wendt,nelum pokuna theatre
1700,knuckles,ella surathali,fortress rock yapahuwa,belihuloya,meemure
1701,leisure world,sigiriya,knuckles,bay pearl,belihuloya
1702,haputale,eliya nuwara,galle,dambulla,kandalama
1703,club colombo golf royal,club eliya golf nuwara,pinnawala,national park wasgamuwa,kandalama
1704,negombo,trincomalee,devasthanam kandaswamy nallur,kandy,lanka planetarium sri
1705,dutch fort galle,colombo,sigiriya,ancient city polonnaruwa,kandy
1706,colombo,hot madunagala spring water,hot maha oya springs water,beach hikkaduwa,arugam bay beach
1707,leisure world,island pigeon,bay pearl,lanka planetarium sri,beach rekawa
1708,leisure world,dalada maligawa sri,galle,bay pearl,unawatuna
1709,trincomalee,kandy,beach unawatuna,ambalangoda,beach hikkaduwa
1710,forest reserve sinharaja,horton national park plains,sigiriya,arches bridge nine,bundala national park
1711,dalada maligawa sri,kitulgala,ahungalla,kalpitiya lagoon,bolgoda lake
1712,jaffna library public,national park yala,kandy,folk martin museum wickramasinghe,ambalangoda
1713,haputale,hikkaduwa,jaffna library public,folk martin museum wickramasinghe,beach rekawa
1714,lagoon negombo,beach mirissa,harbour trincomalee,unawatuna,bay pearl
1715,island pigeon,negombo,kitulgala,ahungalla,kalpitiya lagoon
1716,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone,pinnawala,bay pearl
1717,island pigeon,beach unawatuna,leisure world,bay pearl,beach hikkaduwa
1718,kumana national park,forest reserve sinharaja,bundala national park,lanka planetarium sri,national park udawalawe
1719,island pigeon,beach mirissa,beach nilaveli,beach hikkaduwa,beach unawatuna
1720,arts centre nelung,art centre lionel wendt,nelum pokuna theatre,beach jungle,park viharamahadevi
1721,haputale,national park yala,national park udawalawe,elephant home transit,elephant orphanage pinnawala
1722,leisure world,galle lighthouse,pidurangala rock,bay pearl,city colombo port
1723,ella surathali,fortress rock yapahuwa,botanical gardens seethawaka wet zone,botanical garden hakgala,botanic dry gardens hambantota zone
1724,forest kanneliya national rain reserve,galle,national park yala,national park wilpattu,minneriya national park
1725,city colombo port,beach mirissa,harbour trincomalee,and cave dambulla golden royal temple temple,mihintale
1726,haputale,arts centre nelung,art gallery national of,gangaramaya temple,jaffna library public
