User ID,Rec_1,Rec_2,Rec_3,Rec_4,Rec_5
2387,folk martin museum wickramasinghe,kumana national park,polonnaruwa,national park somawathiya,mihintale
2388,udawalawa,galle,pinnawala,elephant park,bay pearl
2389,arts crafts sunflower,ambalangoda,polonnaruwa,jana kala kendraya,kandy
2390,centre cultural kandyan,uppuveli,polonnaruwa,arankale buddhist monastery,ambalangoda
2391,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
2392,kitulgala,city colombo port,lagoon umari,negombo,kalpitiya lagoon
2393,botanic dry gardens hambantota zone,boat center coral issue sanctuary ticket,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone
2394,eliya seetha,doovili ella neluwa,forest kanneliya national rain reserve,centre cultural kandyan,belihuloya
2395,pinnawala,udawalawa,angammedilla national park,dehiwala gardens zoological,bundala national park
2396,centre cultural kandyan,kumana national park,hettipola wewa,deliwala kota temple vehera,colombo
2397,negombo,beach koggala,kalpitiya,trincomalee,koggala
2398,arts crafts sunflower,ambalangoda,bird tower watching,anawilundawa wetland,jana kala kendraya
2399,campaign diggala side,ritigala,meemure,parakrama samudraya,arana sandaraja wana
2400,golden mountain narangala,knuckles,negombo,beach koggala,kumana national park
2401,beach thalawila,beach nilaveli,beach hambantota,beach kiranchi,beach kalpitiya kudawa
2402,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,golden mountain narangala
2403,tangalle,centre cultural kandyan,ahangama,marakolliya,beach marakolliya
2404,lanka planetarium sri,kandy,eliya nuwara,haputale,deegavapi maha stupa
2405,kandy,arts crafts sunflower,haputale,ambalangoda,haliela lanka sri
2406,bird tower watching,anawilundawa wetland,kumana national park,bird bird ecotourism kalametiya sanctuary watching,bird sanctuary vankalai
2407,tangalle,ahangama,marakolliya,beach marakolliya,beach mirissa
2408,arana sandaraja wana,aquarium water world,bentota ganga,hundukata,ganga madu
2409,pinnawala,udawalawa,dehiwala gardens zoological,park ridiyagama safari,angammedilla national park
2410,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kandalama,hot jayanthi spring wewa
2411,pinnawala,udawalawa,angammedilla national park,dehiwala gardens zoological,bundala national park
2412,haputale,kingdom panduwasnuwara,city colombo tour,galle,centre city kandy
2413,haputale,by cinnamon hikka tranz,kitulgala,independence memorial museum,parakrama samudraya
2414,bolgoda lake,beach mandathivu,beach kiranchi,campaign diggala side,meemure
2415,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,arana sandaraja wana,kandalama
2416,galle,anuradhapura,ancient city polonnaruwa,center conservation forest makandawa makandawa,sunsetisland
2417,anuradhapura,archaeological mihintale museum,colombo,ancient city polonnaruwa,potgul temple
2418,centre cultural kandyan,negombo,beach koggala,gangaramaya temple,polonnaruwa
2419,explorers mirissa whale,marakolliya,uppuveli,mirissa,beach marakolliya
2420,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
2421,centre cultural kandyan,arankale buddhist monastery,polonnaruwa,deliwala kota temple vehera,parakrama samudraya
2422,bird tower watching,haputale,anawilundawa wetland,haliela lanka sri,eliya nuwara
2423,boat center coral issue sanctuary ticket,lanka planetarium sri,island pigeon,kandy,koggala
2424,hot kanniya springs water,hot madunagala spring water,hot maha oya springs water,botanic dry gardens hambantota zone,lunuganga
2425,independence memorial museum,by cinnamon hikka tranz,kitulgala,negombo,fortress rock yapahuwa
2426,haputale,kandy,haliela lanka sri,eliya nuwara,centre cultural kandyan
2427,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
2428,lanka planetarium sri,kandy,eliya nuwara,haputale,beach mirissa
2429,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
2430,art gallery national of,art centre lionel wendt,golden mountain narangala,arts centre nelung,kandy
2431,pinnawala,beach uppuveli,beach hikkaduwa,beach nilaveli,beach unawatuna
2432,independence memorial museum,dhanaja gem museum,folk martin museum wickramasinghe,museum paduwasnuwara,kandy museum national
2433,tangalle,ahangama,arana sandaraja wana,marakolliya,anawilundawa wetland
2434,kandalama,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe
2435,explorers mirissa whale,marakolliya,uppuveli,anawilundawa wetland,galle
2436,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,jaffna library public
2437,kitulgala,sunsetisland,city colombo port,lagoon umari,kalpitiya lagoon
2438,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,eliya seetha
2439,sunsetisland,lanka planetarium sri,kandy,center conservation forest makandawa makandawa,lagoon negombo
2440,bird tower watching,beach ventura,beach kiranchi,beach kalpitiya kudawa,beach sundaram
2441,boat center coral issue sanctuary ticket,lanka planetarium sri,island pigeon,kandy,koggala
2442,kandy,galle,art gallery national of,art centre lionel wendt,arts centre nelung
2443,explorers mirissa whale,marakolliya,uppuveli,beach mirissa,beach marakolliya
2444,manelwatta temple,isurumuniya temple,deliwala kota temple vehera,duwa parewi temple,island parappudva temple
2445,kandalama,arts centre nelung,arts crafts sunflower,dambulla,hot maha oya springs water
2446,centre cultural kandyan,gangaramaya temple,anuradhapura,beach okanda,arankale buddhist monastery
2447,galle,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock
2448,pinnawala,udawalawa,dehiwala gardens zoological,park ridiyagama safari,folk martin museum wickramasinghe
2449,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,fortress rock yapahuwa
2450,bolgoda lake,beach mandathivu,beach kiranchi,mirissa,harbour trincomalee
2451,point turtle watching,ambalangoda,and centre conservation hasselblad research sea turtle victor,habaraduwa hatchery sea turtle,rekawa turtle watch
2452,art gallery national of,kitulgala,art centre lionel wendt,arts centre nelung,kandy
2453,uppuveli,marakolliya,explorers mirissa whale,beach marakolliya,beach mirissa
2454,anuradhapura,galle,ancient city polonnaruwa,sigiriya,mirissa
2455,golden mountain narangala,lanka planetarium sri,kandy,knuckles,eliya nuwara
2456,anuradhapura,archaeological mihintale museum,colombo,ancient city polonnaruwa,potgul temple
2457,anuradhapura,archaeological mihintale museum,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal
2458,haputale,galle,beach mirissa,kumana national park,bathalagoda tank
2459,arana sandaraja wana,aquarium water world,bentota ganga,hundukata,by cinnamon hikka tranz
2460,haliela lanka sri,eliya nuwara,kandy,haputale,devon falls
2461,bird tower watching,bird bird ecotourism kalametiya sanctuary watching,anawilundawa wetland,boat dolphin kalpitiya trip watching,kumana national park
2462,beach koggala,beach ventura,beach nilaveli,beach hambantota,beach kiranchi
2463,bird tower watching,anawilundawa wetland,golden mountain narangala,kumana national park,knuckles
2464,independence memorial museum,dhanaja gem museum,museum paduwasnuwara,folk martin museum wickramasinghe,botanic dry gardens hambantota zone
2465,arts centre nelung,arts crafts sunflower,centre cultural kandyan,polonnaruwa,folk martin museum wickramasinghe
2466,pinnawala,udawalawa,negombo,dehiwala gardens zoological,park ridiyagama safari
2467,camping heyna site,arts crafts sunflower,blue camping moon,belihuloya,ambalangoda
2468,parakrama samudraya,dutch fort galle,kingdom panduwasnuwara,monument of victory,haputale
2469,udawalawa,explorers mirissa whale,pinnawala,marakolliya,elephant park
2470,kandy,art gallery national of,art centre lionel wendt,arts centre nelung,lanka planetarium sri
2471,centre cultural kandyan,deliwala kota temple vehera,gangaramaya temple,haputale,polonnaruwa
2472,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
2473,kandalama,dambulla,hot maha oya springs water,hot madunagala spring water,hot jayanthi spring wewa
2474,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kandalama,hot jayanthi spring wewa
2475,golden mountain narangala,botanic dry gardens hambantota zone,botanic gardens peradeniya royal,lunuganga,botanical gardens seethawaka wet zone
2476,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
2477,national park wasgamuwa,sigiriya,kumana national park,national park yala,bridge oya weli
2478,golden mountain narangala,knuckles,kandalama,dimbulana hills spot,falls laxapana
2479,explorers mirissa whale,marakolliya,anuradhapura,uppuveli,archaeological mihintale museum
2480,udawalawa,pinnawala,beach elephant point,elephant park,beach nilaveli
2481,campaign diggala side,meemure,arana sandaraja wana,chariot path,ella rock trailhead
2482,golden mountain narangala,knuckles,dimbulana hills spot,falls laxapana,eliya mountains nuwara point view
2483,galle,by cinnamon hikka tranz,kitulgala,anuradhapura,polonnaruwa
2484,boat center coral issue sanctuary ticket,island pigeon,koggala,hikkaduwa,beach hikkaduwa
2485,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,buddhist international museum
2486,centre cultural kandyan,polonnaruwa,gangaramaya temple,arankale buddhist monastery,kandy
2487,anuradhapura,archaeological mihintale museum,haliela lanka sri,eliya nuwara,kandy
2488,art gallery national of,camping heyna site,art centre lionel wendt,blue camping moon,belihuloya
2489,haputale,by cinnamon hikka tranz,kitulgala,city colombo tour,park viharamahadevi
2490,botanic dry gardens hambantota zone,lunuganga,botanic gardens peradeniya royal,botanical gardens seethawaka wet zone,park ranmasu royal uyana
2491,kandalama,arts crafts sunflower,polonnaruwa,ambalangoda,jana kala kendraya
2492,dhanaja gem museum,independence memorial museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
2493,beach nilaveli,beach hambantota,beach mullaitivu,beach kiranchi,beach kalpitiya kudawa
2494,kandalama,golden mountain narangala,dambulla,hot maha oya springs water,knuckles
2495,arts centre nelung,arts crafts sunflower,church marys st,folk martin museum wickramasinghe,dutch fort galle
2496,kandy,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,art gallery national of
2497,beach nilaveli,beach hambantota,beach mullaitivu,beach kiranchi,beach kalpitiya kudawa
2498,independence memorial museum,dhanaja gem museum,museum paduwasnuwara,folk martin museum wickramasinghe,kandy museum national
2499,kandalama,sigiriya,anuradhapura,national park wasgamuwa,arches bridge nine
2500,arts centre nelung,arts crafts sunflower,polonnaruwa,folk martin museum wickramasinghe,thuparamaya
2501,manelwatta temple,deliwala kota temple vehera,duwa parewi temple,island parappudva temple,bolgoda lake
2502,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,bird tower watching,anawilundawa wetland
2503,art gallery national of,art centre lionel wendt,arts centre nelung,kandy,galle
2504,explorers mirissa whale,kitulgala,marakolliya,uppuveli,beach marakolliya
2505,manelwatta temple,deliwala kota temple vehera,duwa parewi temple,island parappudva temple,isurumuniya temple
2506,negombo,beach koggala,kandalama,sigiriya,anuradhapura
2507,centre cultural kandyan,deliwala kota temple vehera,dutch fort galle,parakrama samudraya,haputale
2508,sigiriya,kandalama,national park wasgamuwa,national park yala,national park ussangoda
2509,sunsetisland,center conservation forest makandawa makandawa,lagoon negombo,ganga madu,boat dolphin kalpitiya trip watching
2510,haliela lanka sri,eliya nuwara,kandy,haputale,anawilundawa wetland
2511,bolgoda lake,beach mandathivu,beach kiranchi,beach okanda,bird chundikulam sanctuary
2512,ambalangoda,point turtle watching,bird tower watching,kandalama,anawilundawa wetland
2513,hot kanniya springs water,hot maha oya springs water,hot madunagala spring water,kandalama,hot jayanthi spring wewa
2514,camping heyna site,blue camping moon,belihuloya,meemure,arana sandaraja wana
2515,mirissa,harbour trincomalee,campaign diggala side,meemure,arana sandaraja wana
2516,anuradhapura,archaeological mihintale museum,centre cultural kandyan,polonnaruwa,colombo
2517,kumana national park,neithal park,colombo,national park wasgamuwa,national park somawathiya
2518,pinnawala,udawalawa,negombo,dehiwala gardens zoological,park ridiyagama safari
2519,mirissa,harbour trincomalee,beach okanda,kumana national park,city colombo port
2520,camping heyna site,bird tower watching,blue camping moon,belihuloya,meemure
2521,galle,ancient city polonnaruwa,anuradhapura,polonnaruwa,colombo
2522,kitulgala,boat center coral issue sanctuary ticket,island pigeon,koggala,city colombo port
2523,negombo,beach koggala,adams pada peak sri,kumana national park,dewalaya kataragama maha ruhunu
2524,mirissa,harbour trincomalee,habaraduwa hatchery sea turtle,bird tower watching,boat dolphin kalpitiya trip watching
2525,centre cultural kandyan,kalpitiya,negombo,polonnaruwa,beach koggala
2526,arts centre nelung,arts crafts sunflower,sunsetisland,ganga madu,center conservation forest makandawa makandawa
2527,haputale,haliela lanka sri,eliya nuwara,tangalle,kandy
2528,bolgoda lake,centre cultural kandyan,beach mandathivu,beach kiranchi,polonnaruwa
2529,golden mountain narangala,arana sandaraja wana,aquarium water world,knuckles,bentota ganga
2530,kadugannawa lions mouth rock,belihuloya,pidurangala rock,peacocks rock,fortress rock yapahuwa
2531,anuradhapura,eliya seetha,archaeological mihintale museum,doovili ella neluwa,forest kanneliya national rain reserve
2532,manelwatta temple,deliwala kota temple vehera,duwa parewi temple,island parappudva temple,isurumuniya temple
2533,anuradhapura,archaeological mihintale museum,koggala,boat center coral issue sanctuary ticket,island pigeon
2534,sunsetisland,ganga madu,center conservation forest makandawa makandawa,national park wasgamuwa,lagoon negombo
2535,art gallery national of,art centre lionel wendt,arts centre nelung,kandy,galle
2536,galle,colombo,anuradhapura,ancient city polonnaruwa,negombo
